Date,Actual_Close,Predicted_Close,Predicted_Close_Minimum,Predicted_Close_Maximum,Percent_Change_from_Close,Actual_Up_Down,Predicted_Up_Down,Company
2022-08-29,404.350006,414.9660532057495,399.3932947323723,430.905673339305,-2.625459885797432,Down,Up,WIPRO.NS
2022-08-30,413.549988,413.08288852580506,397.8352854381693,428.4401921348063,0.11294873358693566,Up,Down,WIPRO.NS
2022-09-01,410.450012,418.3503173930807,402.40770283145906,433.8624875355066,-1.9247911224523624,Down,Up,WIPRO.NS
2022-09-02,407.700012,417.72227548182127,402.06772089492057,433.27316602119066,-2.4582445883816297,Down,Down,WIPRO.NS
2022-09-05,405.5,426.8930900805612,410.7932425507783,442.11809987353627,-5.27573121592138,Down,Up,WIPRO.NS
2022-09-06,404.450012,427.99170142439425,412.96739591378935,443.3003267823551,-5.820667258230724,Down,Up,WIPRO.NS
2022-09-07,407.450012,433.7532444023013,418.58664170226524,449.6188158679298,-6.455572862346918,Up,Up,WIPRO.NS
2022-09-08,412.799988,429.7460854007139,414.18079990978464,445.44961788211407,-4.105159373384948,Up,Down,WIPRO.NS
2022-09-09,417.149994,421.34990189719235,403.6060499544916,436.97366495854425,-1.0068100102123845,Up,Down,WIPRO.NS
2022-09-12,422.0,420.0351652584725,403.99124786304554,436.076696484357,0.465600649651069,Up,Down,WIPRO.NS
2022-09-13,422.649994,423.4916735299003,407.04292365419576,440.3615298891477,-0.19914339094970349,Up,Up,WIPRO.NS
2022-09-14,416.299988,423.2193148976378,406.96196414782764,440.6304953961392,-1.6621011523156235,Down,Down,WIPRO.NS
2022-09-15,415.049988,426.3680047534482,410.2557588060724,442.8849361624113,-2.7269044887788807,Down,Up,WIPRO.NS
2022-09-16,401.649994,428.6140074510198,413.29597239897276,446.5215534761066,-6.713311055351294,Down,Up,WIPRO.NS
2022-09-19,401.950012,415.6964447553512,399.0526579232461,433.4611139245592,-3.4199358987333923,Up,Down,WIPRO.NS
2022-09-20,404.899994,416.23532014443293,399.6821558939618,433.65233010104146,-2.799537246827655,Up,Up,WIPRO.NS
2022-09-21,400.75,419.5561931226635,402.97716047256995,438.49708943080265,-4.69274937558665,Down,Up,WIPRO.NS
2022-09-22,397.950012,423.1373601125518,405.76341896455205,443.55835413080183,-6.329274369402903,Down,Up,WIPRO.NS
2022-09-23,394.350006,420.2105578696671,403.63963360118504,439.2002337414988,-6.55776631829622,Down,Down,WIPRO.NS
2022-09-26,394.799988,402.84198952936583,386.3773936275958,420.8344946085564,-2.0369811990383972,Up,Down,WIPRO.NS
2022-09-27,398.399994,407.71482674880826,388.474717962291,427.68344210875097,-2.338060464129493,Up,Up,WIPRO.NS
2022-09-28,398.049988,405.29528732259416,385.90735603990936,425.19332382288275,-1.8201983522215754,Down,Down,WIPRO.NS
2022-09-29,392.799988,403.86000758428065,385.11136547890146,424.05523481666427,-2.8156873528928585,Down,Down,WIPRO.NS
2022-09-30,394.25,401.8486979076827,382.7598089466639,421.8798118617576,-1.9273805726525606,Up,Down,WIPRO.NS
2022-10-03,394.5,399.7052922725509,380.0109523206752,420.3492531481137,-1.3194657218126433,Up,Down,WIPRO.NS
2022-10-04,405.5,403.7994847209552,382.054287296526,425.1911093745177,0.41936258422806255,Up,Up,WIPRO.NS
2022-10-06,410.149994,404.2298353243997,384.1757725428203,427.75584281573765,1.4434130835560381,Up,Up,WIPRO.NS
2022-10-07,408.100006,402.1395122424807,380.7082377546414,428.19199664693883,1.4605473339589503,Down,Down,WIPRO.NS
2022-10-10,411.299988,410.41513786191894,387.803737648046,436.79876310213314,0.21513497785004776,Up,Up,WIPRO.NS
2022-10-11,404.399994,417.92311641927455,395.41918825851167,444.9462126064581,-3.3439966913734813,Down,Up,WIPRO.NS
2022-10-12,407.950012,417.84621004723306,393.5138913894568,446.85909386533206,-2.425835949536151,Up,Down,WIPRO.NS
2022-10-13,379.100006,415.54592448611237,391.42686398946057,442.39304989280123,-9.613800556392595,Down,Down,WIPRO.NS
2022-10-14,377.299988,421.03662540427877,396.2221571690058,446.1800840789572,-11.592006041696132,Down,Up,WIPRO.NS
2022-10-17,375.100006,421.4754894369983,395.154589266505,451.03553111132766,-12.363498452462917,Down,Up,WIPRO.NS
2022-10-18,381.100006,429.1273543426389,402.00601430398643,460.3622775516681,-12.602295352007657,Up,Up,WIPRO.NS
2022-10-19,,428.1667430117347,400.7210390406011,458.54112363621846,,nan,Down,WIPRO.NS
